site_name,Baseline,DR-Event-Day,DR-StartTime,DR-EndTime,kW_Max,kW_Ave,kW_Min,WBP%_Max,WBP%_Avg,WBP%_Min,W/ft2_Max,W/ft2_Avg,W/ft2_Min,source
Inland Regional Center,OAT_MA_CBL,8/5/08,15:00,18:00,185.30,117.10,,0.39,0.25,,2.21,1.40,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,8/6/08,12:00,15:00,104.60,49.60,,0.22,0.11,,1.25,0.59,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,8/6/08,15:00,18:00,133.90,67.60,,0.28,0.14,,1.60,0.81,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,8/11/08,12:00,15:00,-9.60,-27.30,,-0.03,-0.07,,-0.11,-0.33,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,8/11/08,15:00,18:00,-1.90,-23.80,,-0.01,-0.06,,-0.02,-0.28,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,8/12/08,12:00,15:00,-9.60,-28.10,,-0.03,-0.07,,-0.11,-0.34,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,8/12/08,15:00,18:00,37.00,-27.70,,0.10,-0.07,,0.44,-0.33,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,8/27/08,12:00,15:00,49.40,7.90,,0.13,0.02,,0.59,0.09,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,8/27/08,15:00,18:00,82.10,32.10,,0.22,0.09,,0.98,0.38,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,8/28/08,12:00,15:00,55.70,12.00,,0.15,0.03,,0.67,0.14,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,8/28/08,15:00,18:00,58.60,20.30,,0.16,0.05,,0.70,0.24,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,9/3/08,12:00,15:00,103.20,72.20,,0.21,0.14,,1.23,0.86,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
Inland Regional Center,OAT_MA_CBL,9/3/08,15:00,18:00,139.20,86.10,,0.28,0.17,,1.66,1.03,,"Yin, Rongxin, Peng Xu, Mary Ann Piette, and Sila Kiliccote. 2010. “Study on Auto-DR and Pre-Cooling of Commercial Buildings with Thermal Mass in California.” Energy and Buildings 42(7):967–75."
CHCCC,Similar_Day,9/12/06,12:30,15:30,94.00,49.00,,0.13,0.07,,1.08,0.56,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
CHCCC,Similar_Day,9/12/06,15:30,18:30,166.00,124.00,,0.25,0.19,,1.91,1.42,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
CHCCC,Similar_Day,9/14/06,12:00,15:00,170.00,110.00,,0.24,0.16,,1.96,1.26,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
CHCCC,Similar_Day,9/14/06,15:00,18:00,154.00,94.00,,0.23,0.14,,1.77,1.08,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
CHCCC,Similar_Day,9/13/06,12:00,15:00,131.00,64.00,,0.19,0.10,,1.51,0.73,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
CHCCC,Similar_Day,9/13/06,15:00,18:00,136.00,101.00,,0.20,0.16,,1.56,1.17,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
TCCSB,Similar_Day,8/15/07,12:00,15:00,84.00,28.00,,0.19,0.06,,0.97,0.32,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
TCCSB,Similar_Day,8/15/07,15:00,18:00,64.00,53.00,,0.15,0.13,,0.76,0.61,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
TCCSB,Similar_Day,8/16/07,12:00,15:00,72.00,45.00,,0.16,0.10,,0.83,0.52,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
TCCSB,Similar_Day,8/16/07,15:00,18:00,72.00,46.00,,0.17,0.11,,0.83,0.53,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
TCCSB,Similar_Day,8/29/07,12:00,15:00,102.00,144.00,,0.20,0.09,,1.17,0.49,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
TCCSB,Similar_Day,8/29/07,15:00,18:00,43.00,109.00,,0.30,0.23,,1.66,1.25,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
TCCSB,Similar_Day,9/18/07,12:00,15:00,54.00,38.00,,15.00,10.00,,0.62,0.43,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
TCCSB,Similar_Day,9/18/07,15:00,18:00,48.00,33.00,,0.14,0.10,,0.55,0.38,,"Xu, P, Yin, R., Brown, C., & Kim, D. E. (2009). Demand Shifting with Thermal Mass in Large Commercial Buildings in a California Hot Climate Zone."
University of California at Merced,,8/14/08,15:00,16:00,202.00,187.00,,0.14,0.13,,,,,"Granderson, J., Dudley, J. H., Kiliccote, S., & Piette, M. A. (2009). Chilled Water Storage System and Demand Response at the University of California at Merced and published in the Proceedings."
University of California at Merced,,8/14/08,16:00,17:00,199.00,193.00,,0.14,0.13,,,,,"Granderson, J., Dudley, J. H., Kiliccote, S., & Piette, M. A. (2009). Chilled Water Storage System and Demand Response at the University of California at Merced and published in the Proceedings."
University of California at Merced,,8/14/08,17:00,18:00,188.00,166.00,,0.13,0.12,,,,,"Granderson, J., Dudley, J. H., Kiliccote, S., & Piette, M. A. (2009). Chilled Water Storage System and Demand Response at the University of California at Merced and published in the Proceedings."
University of California at Merced,,8/14/08,15:00,18:00,202.00,182.00,,0.14,0.13,,,,,"Granderson, J., Dudley, J. H., Kiliccote, S., & Piette, M. A. (2009). Chilled Water Storage System and Demand Response at the University of California at Merced and published in the Proceedings."
University of California at Merced,,7/27/09,13:00,14:00,110.00,100.00,,0.06,0.06,,,,,"Granderson, J., Dudley, J. H., Kiliccote, S., & Piette, M. A. (2009). Chilled Water Storage System and Demand Response at the University of California at Merced and published in the Proceedings."
University of California at Merced,,7/27/09,14:00,15:00,143.00,121.00,,0.08,0.07,,,,,"Granderson, J., Dudley, J. H., Kiliccote, S., & Piette, M. A. (2009). Chilled Water Storage System and Demand Response at the University of California at Merced and published in the Proceedings."
University of California at Merced,,7/27/09,13:00,15:00,143.00,110.00,,0.08,0.06,,,,,"Granderson, J., Dudley, J. H., Kiliccote, S., & Piette, M. A. (2009). Chilled Water Storage System and Demand Response at the University of California at Merced and published in the Proceedings."
McKinstry,OAT_MA_CBL,2/18/09,7:00,8:00,42.00,20.00,,0.16,0.07,,0.42,0.20,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
McKinstry,OAT_MA_CBL,2/18/09,8:00,9:00,48.00,26.00,,0.17,0.09,,0.48,0.26,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,OAT_MA_CBL,2/18/09,9:00,10:00,41.00,21.00,,0.14,0.07,,0.41,0.21,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,OAT_MA_CBL,2/18/09,7:00,10:00,48.00,22.00,,0.17,0.08,,0.48,0.22,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,3/10_CBL,2/18/09,7:00,8:00,44.00,29.00,,0.16,0.11,,0.44,0.29,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,3/10_CBL,2/18/09,8:00,9:00,54.00,27.00,,0.19,0.10,,0.54,0.27,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,3/10_CBL,2/18/09,9:00,10:00,40.00,20.00,,0.14,0.07,,0.40,0.20,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,3/10_CBL,2/18/09,7:00,10:00,54.00,26.00,,0.19,0.09,,0.54,0.26,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,OAT_MA_CBL,3/11/09,7:00,8:00,44.00,35.00,,0.16,0.13,,0.44,0.35,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,OAT_MA_CBL,3/11/09,8:00,9:00,31.00,23.00,,0.11,0.09,,0.31,0.23,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,OAT_MA_CBL,3/11/09,9:00,10:00,27.00,17.00,,0.10,0.06,,0.27,0.17,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,OAT_MA_CBL,3/11/09,7:00,10:00,44.00,25.00,,0.16,0.09,,0.44,0.25,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,3/10_CBL,3/11/09,7:00,8:00,44.00,31.00,,0.16,0.11,,0.44,0.31,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,3/10_CBL,3/11/09,8:00,9:00,37.00,32.00,,0.13,0.11,,0.37,0.32,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,3/10_CBL,3/11/09,9:00,10:00,28.00,18.00,,0.10,0.06,,0.28,0.18,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T0637,3/10_CBL,3/11/09,7:00,10:00,44.00,27.00,,0.16,0.10,,0.44,0.27,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T1284,OAT_MA_CBL,3/9/09,7:00,8:00,80.00,47.00,,0.22,0.14,,0.48,0.29,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T1284,OAT_MA_CBL,3/9/09,8:00,9:00,122.00,101.00,,0.26,0.22,,0.74,0.61,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T1284,OAT_MA_CBL,3/9/09,9:00,10:00,109.00,93.00,,0.24,0.20,,0.66,0.56,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Target-T1284,OAT_MA_CBL,3/9/09,7:00,10:00,122.00,81.00,,0.26,0.19,,0.74,0.49,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,OAT_MA_CBL,3/12/09,7:00,8:00,100.00,81.00,,0.15,0.12,,1.00,0.81,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,OAT_MA_CBL,3/12/09,8:00,9:00,121.00,102.00,,0.18,0.15,,1.21,1.03,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,OAT_MA_CBL,3/12/09,9:00,10:00,107.00,99.00,,0.15,0.14,,1.07,0.99,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,OAT_MA_CBL,3/12/09,7:00,10:00,121.00,94.00,,0.18,0.14,,1.21,0.94,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,3/10_CBL,3/12/09,7:00,8:00,149.00,131.00,,0.21,0.19,,1.49,1.31,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,3/10_CBL,3/12/09,8:00,9:00,153.00,142.00,,0.22,0.20,,1.53,1.42,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,3/10_CBL,3/12/09,9:00,10:00,140.00,131.00,,0.19,0.18,,1.40,1.31,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,3/10_CBL,3/12/09,7:00,10:00,153.00,135.00,,0.22,0.19,,1.53,1.35,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,OAT_MA_CBL,3/10/09,7:00,8:00,198.00,178.00,,0.28,0.25,,1.98,1.79,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,OAT_MA_CBL,3/10/09,8:00,9:00,188.00,160.00,,0.26,0.22,,1.88,1.61,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,OAT_MA_CBL,3/10/09,9:00,10:00,139.00,108.00,,0.20,0.15,,1.39,1.08,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,OAT_MA_CBL,3/10/09,7:00,10:00,198.00,149.00,,0.28,0.21,,1.98,1.49,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,3/10_CBL,3/10/09,7:00,8:00,175.00,150.00,,0.25,0.22,,1.75,1.51,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,3/10_CBL,3/10/09,8:00,9:00,162.00,133.00,,0.23,0.19,,1.62,1.33,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,3/10_CBL,3/10/09,9:00,10:00,123.00,104.00,,0.18,0.15,,1.24,1.04,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle University,3/10_CBL,3/10/09,7:00,10:00,175.00,129.00,,0.25,0.19,,1.75,1.29,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/9/09,7:00,8:00,440.00,353.00,,0.08,0.07,,0.37,0.29,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/9/09,8:00,9:00,384.00,277.00,,0.07,0.05,,0.32,0.23,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/9/09,9:00,10:00,78.00,31.00,,0.02,0.01,,0.07,0.03,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/9/09,7:00,10:00,440.00,220.00,,0.08,0.04,,0.37,0.18,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,3/10_CBL,3/9/09,7:00,8:00,509.00,428.00,,0.09,0.08,,0.42,0.36,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,3/10_CBL,3/9/09,8:00,9:00,348.00,220.00,,0.07,0.04,,0.29,0.18,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,3/10_CBL,3/9/09,9:00,10:00,18.00,-41.00,,0.00,-0.01,,0.02,-0.03,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,3/10_CBL,3/9/09,7:00,10:00,509.00,202.00,,0.09,0.04,,0.42,0.17,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/11/09,7:00,8:00,590.00,424.00,,0.10,0.07,,0.49,0.35,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/11/09,8:00,9:00,523.00,487.00,,0.10,0.09,,0.44,0.41,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/11/09,9:00,10:00,441.00,403.00,,0.09,0.08,,0.37,0.34,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/11/09,7:00,10:00,590.00,438.00,,0.10,0.08,,0.49,0.37,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,3/10_CBL,3/11/09,7:00,8:00,554.00,396.00,,0.10,0.07,,0.46,0.33,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,3/10_CBL,3/11/09,8:00,9:00,581.00,551.00,,0.11,0.10,,0.48,0.46,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,3/10_CBL,3/11/09,9:00,10:00,650.00,613.00,,0.13,0.12,,0.54,0.51,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,3/10_CBL,3/11/09,7:00,10:00,650.00,520.00,,0.13,0.10,,0.54,0.43,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/5/09,7:00,8:00,1014.00,865.00,,0.18,0.15,,0.69,0.59,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/5/09,8:00,9:00,1002.00,929.00,,0.17,0.16,,0.68,0.63,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
Seattle Municipal tower,OAT_MA_CBL,3/5/09,9:00,10:00,742.00,613.00,,0.13,0.11,,0.51,0.42,,"Kiliccote, S, Piette, M. A., & Dudley, J. H. (2009). Northwest Open Automated Demand Response Technology Demonstration Project."
